  1.140000E-01  2.391054E-05  1.000000E+00 -5.402228E-02  1.999860E+00 -5.229068E-02  7.699016E-04 -6.806951E-06  4.761051E-08 -2.123307E-10  5.647590E-13
  1.160000E-01  2.345646E-05  1.000000E+00 -5.449883E-02  1.999864E+00 -5.271783E-02  7.811977E-04 -6.950284E-06  4.869990E-08 -2.169359E-10  5.767813E-13
  1.180000E-01  2.301075E-05  1.000000E+00 -5.497584E-02  1.999868E+00 -5.314261E-02  7.925181E-04 -7.094635E-06  4.979863E-08 -2.215865E-10  5.888955E-13
  1.200000E-01  2.257325E-05  1.000000E+00 -5.545320E-02  1.999871E+00 -5.356513E-02  8.038646E-04 -7.240010E-06  5.090676E-08 -2.262830E-10  6.011034E-13
  1.220000E-01  2.214381E-05  1.000000E+00 -5.593080E-02  1.999875E+00 -5.398550E-02  8.152391E-04 -7.386417E-06  5.202437E-08 -2.310261E-10  6.134073E-13
  1.240000E-01  2.172228E-05  1.000000E+00 -5.640854E-02  1.999879E+00 -5.440383E-02  8.266436E-04 -7.533863E-06  5.315157E-08 -2.358164E-10  6.258100E-13
  1.260000E-01  2.130851E-05  1.000000E+00 -5.688635E-02  1.999882E+00 -5.482021E-02  8.380800E-04 -7.682362E-06  5.428849E-08 -2.406549E-10  6.383146E-13
  1.280000E-01  2.090234E-05  1.000000E+00 -5.736417E-02  1.999886E+00 -5.523475E-02  8.495504E-04 -7.831925E-06  5.543529E-08 -2.455425E-10  6.509248E-13
  1.300000E-01  2.050365E-05  1.000000E+00 -5.784198E-02  1.999889E+00 -5.564753E-02  8.610565E-04 -7.982569E-06  5.659219E-08 -2.504806E-10  6.636446E-13
  1.320000E-01  2.011227E-05  1.000000E+00 -5.831977E-02  1.999893E+00 -5.605864E-02  8.726005E-04 -8.134310E-06  5.775942E-08 -2.554706E-10  6.764787E-13
  1.340000E-01  1.972809E-05  1.000000E+00 -5.879756E-02  1.999896E+00 -5.646818E-02  8.841841E-04 -8.287171E-06  5.893722E-08 -2.605138E-10  6.894316E-13
  1.360000E-01  1.935097E-05  1.000000E+00 -5.927541E-02  1.999900E+00 -5.687623E-02  8.958094E-04 -8.441171E-06  6.012591E-08 -2.656120E-10  7.025086E-13
  1.380000E-01  1.898076E-05  1.000000E+00 -5.975340E-02  1.999903E+00 -5.728288E-02  9.074782E-04 -8.596337E-06  6.132579E-08 -2.707669E-10  7.157149E-13
  1.400000E-01  1.861734E-05  1.000000E+00 -6.023164E-02  1.999907E+00 -5.768819E-02  9.191924E-04 -8.752694E-06  6.253721E-08 -2.759805E-10  7.290561E-13
  1.420000E-01  1.826059E-05  1.000000E+00 -6.071027E-02  1.999910E+00 -5.809226E-02  9.309538E-04 -8.910271E-06  6.376055E-08 -2.812548E-10  7.425378E-13
  1.440000E-01  1.791038E-05  1.000000E+00 -6.118945E-02  1.999914E+00 -5.849516E-02  9.427644E-04 -9.069099E-06  6.499619E-08 -2.865919E-10  7.561658E-13
  1.460000E-01  1.756659E-05  1.000000E+00 -6.166938E-02  1.999917E+00 -5.889696E-02  9.546260E-04 -9.229210E-06  6.624454E-08 -2.919941E-10  7.699457E-13
  1.480000E-01  1.722910E-05  1.000000E+00 -6.215027E-02  1.999921E+00 -5.929774E-02  9.665403E-04 -9.390637E-06  6.750602E-08 -2.974635E-10  7.838835E-13
  1.500000E-01  1.689778E-05  1.000000E+00 -6.263236E-02  1.999924E+00 -5.969757E-02  9.785091E-04 -9.553416E-06  6.878106E-08 -3.030025E-10  7.979848E-13
  1.520000E-01  1.657254E-05  1.000000E+00 -6.311590E-02  1.999928E+00 -6.009652E-02  9.905342E-04 -9.717583E-06  7.007012E-08 -3.086135E-10  8.122551E-13
  1.540000E-01  1.625324E-05  1.000000E+00 -6.360115E-02  1.999931E+00 -6.049467E-02  1.002617E-03 -9.883174E-06  7.137363E-08 -3.142988E-10  8.267000E-13
  1.560000E-01  1.593979E-05  1.000000E+00 -6.408839E-02  1.999935E+00 -6.089207E-02  1.014760E-03 -1.005023E-05  7.269204E-08 -3.200609E-10  8.413248E-13
  1.580000E-01  1.563208E-05  1.000000E+00 -6.457791E-02  1.999939E+00 -6.128880E-02  1.026965E-03 -1.021878E-05  7.402581E-08 -3.259021E-10  8.561345E-13
  1.600000E-01  1.533000E-05  1.000000E+00 -6.507001E-02  1.999942E+00 -6.168493E-02  1.039233E-03 -1.038888E-05  7.537538E-08 -3.318248E-10  8.711342E-13
  1.620000E-01  1.503344E-05  1.000000E+00 -6.556497E-02  1.999946E+00 -6.208051E-02  1.051565E-03 -1.056055E-05  7.674119E-08 -3.378314E-10  8.863286E-13
  1.640000E-01  1.474230E-05  1.000000E+00 -6.606309E-02  1.999950E+00 -6.247561E-02  1.063965E-03 -1.073385E-05  7.812368E-08 -3.439242E-10  9.017222E-13
  1.660000E-01  1.445649E-05  1.000000E+00 -6.656465E-02  1.999953E+00 -6.287030E-02  1.076433E-03 -1.090880E-05  7.952328E-08 -3.501055E-10  9.173193E-13
  1.680000E-01  1.417590E-05  1.000000E+00 -6.706992E-02  1.999957E+00 -6.326463E-02  1.088971E-03 -1.108544E-05  8.094040E-08 -3.563774E-10  9.331240E-13
  1.700000E-01  1.390044E-05  1.000000E+00 -6.757918E-02  1.999961E+00 -6.365867E-02  1.101581E-03 -1.126382E-05  8.237544E-08 -3.627423E-10  9.491404E-13
  1.720000E-01  1.363002E-05  1.000000E+00 -6.809266E-02  1.999965E+00 -6.405247E-02  1.114264E-03 -1.144398E-05  8.382880E-08 -3.692023E-10  9.653722E-13
  1.740000E-01  1.336455E-05  1.000000E+00 -6.861061E-02  1.999969E+00 -6.444610E-02  1.127023E-03 -1.162594E-05  8.530086E-08 -3.757594E-10  9.818232E-13
  1.760000E-01  1.310393E-05  1.000000E+00 -6.913324E-02  1.999972E+00 -6.483960E-02  1.139860E-03 -1.180976E-05  8.679200E-08 -3.824158E-10  9.984970E-13
  1.780000E-01  1.284807E-05  1.000000E+00 -6.966073E-02  1.999976E+00 -6.523305E-02  1.152775E-03 -1.199545E-05  8.830257E-08 -3.891735E-10  1.015397E-12
  1.800000E-01  1.259689E-05  1.000000E+00 -7.019327E-02  1.999980E+00 -6.562648E-02  1.165771E-03 -1.218307E-05  8.983294E-08 -3.960344E-10  1.032528E-12
  1.820000E-01  1.235031E-05  1.000000E+00 -7.073100E-02  1.999984E+00 -6.601995E-02  1.178849E-03 -1.237265E-05  9.138343E-08 -4.030005E-10  1.049892E-12
  1.840000E-01  1.210824E-05  1.000000E+00 -7.127403E-02  1.999988E+00 -6.641353E-02  1.192013E-03 -1.256421E-05  9.295439E-08 -4.100738E-10  1.067494E-12
  1.860000E-01  1.187060E-05  1.000000E+00 -7.182247E-02  1.999991E+00 -6.680725E-02  1.205263E-03 -1.275781E-05  9.454615E-08 -4.172563E-10  1.085337E-12
  1.880000E-01  1.163730E-05  1.000000E+00 -7.237638E-02  1.999995E+00 -6.720117E-02  1.218601E-03 -1.295346E-05  9.615903E-08 -4.245498E-10  1.103427E-12
  1.900000E-01  1.140828E-05  1.000000E+00 -7.293582E-02  1.999999E+00 -6.759533E-02  1.232029E-03 -1.315122E-05  9.779337E-08 -4.319563E-10  1.121766E-12
  1.920000E-01  1.118345E-05  1.000000E+00 -7.350080E-02  2.000003E+00 -6.798979E-02  1.245551E-03 -1.335110E-05  9.944949E-08 -4.394779E-10  1.140361E-12
  1.940000E-01  1.096274E-05  1.000000E+00 -7.407133E-02  2.000006E+00 -6.838459E-02  1.259166E-03 -1.355315E-05  1.011277E-07 -4.471166E-10  1.159216E-12
  1.960000E-01  1.074608E-05  1.000000E+00 -7.464737E-02  2.000010E+00 -6.877978E-02  1.272879E-03 -1.375741E-05  1.028284E-07 -4.548746E-10  1.178336E-12
  1.980000E-01  1.053338E-05  1.000000E+00 -7.522889E-02  2.000014E+00 -6.917540E-02  1.286690E-03 -1.396390E-05  1.045519E-07 -4.627539E-10  1.197729E-12
  2.000000E-01  1.032459E-05  1.000000E+00 -7.581583E-02  2.000017E+00 -6.957149E-02  1.300602E-03 -1.417266E-05  1.062986E-07 -4.707568E-10  1.217400E-12
  2.020000E-01  1.011963E-05  1.000000E+00 -7.640810E-02  2.000021E+00 -6.996811E-02  1.314617E-03 -1.438374E-05  1.080688E-07 -4.788858E-10  1.237356E-12
  2.040000E-01  9.918435E-06  1.000000E+00 -7.700561E-02  2.000024E+00 -7.036528E-02  1.328738E-03 -1.459716E-05  1.098629E-07 -4.871432E-10  1.257606E-12
  2.060000E-01  9.720933E-06  1.000000E+00 -7.760825E-02  2.000028E+00 -7.076306E-02  1.342966E-03 -1.481297E-05  1.116813E-07 -4.955318E-10  1.278157E-12
  2.080000E-01  9.527061E-06  1.000000E+00 -7.821591E-02  2.000031E+00 -7.116148E-02  1.357305E-03 -1.503120E-05  1.135245E-07 -5.040542E-10  1.299018E-12
  2.100000E-01  9.336755E-06  1.000000E+00 -7.882846E-02  2.000034E+00 -7.156059E-02  1.371755E-03 -1.525189E-05  1.153929E-07 -5.127134E-10  1.320199E-12
  2.120000E-01  9.149951E-06  1.000000E+00 -7.944578E-02  2.000037E+00 -7.196041E-02  1.386321E-03 -1.547510E-05  1.172870E-07 -5.215124E-10  1.341710E-12
  2.140000E-01  8.966586E-06  1.000000E+00 -8.006774E-02  2.000041E+00 -7.236100E-02  1.401004E-03 -1.570085E-05  1.192073E-07 -5.304544E-10  1.363563E-12
  2.160000E-01  8.786600E-06  1.000000E+00 -8.069420E-02  2.000044E+00 -7.276238E-02  1.415807E-03 -1.592920E-05  1.211542E-07 -5.395428E-10  1.385768E-12
  2.180000E-01  8.609933E-06  1.000000E+00 -8.132504E-02  2.000047E+00 -7.316461E-02  1.430732E-03 -1.616020E-05  1.231285E-07 -5.487812E-10  1.408338E-12
  2.200000E-01  8.436526E-06  1.000000E+00 -8.196015E-02  2.000050E+00 -7.356770E-02  1.445782E-03 -1.639388E-05  1.251305E-07 -5.581733E-10  1.431286E-12
  2.220000E-01  8.266320E-06  1.000000E+00 -8.259942E-02  2.000053E+00 -7.397171E-02  1.460959E-03 -1.663031E-05  1.271611E-07 -5.677232E-10  1.454626E-12
  2.240000E-01  8.099260E-06  1.000000E+00 -8.324273E-02  2.000056E+00 -7.437667E-02  1.476266E-03 -1.686952E-05  1.292207E-07 -5.774349E-10  1.478372E-12
  2.260000E-01  7.935290E-06  1.000000E+00 -8.389002E-02  2.000059E+00 -7.478262E-02  1.491706E-03 -1.711159E-05  1.313101E-07 -5.873127E-10  1.502538E-12
  2.280000E-01  7.774355E-06  1.000000E+00 -8.454120E-02  2.000062E+00 -7.518959E-02  1.507282E-03 -1.735656E-05  1.334299E-07 -5.973612E-10  1.527142E-12
  2.300000E-01  7.616401E-06  1.000000E+00 -8.519623E-02  2.000065E+00 -7.559762E-02  1.522995E-03 -1.760449E-05  1.355810E-07 -6.075851E-10  1.552198E-12
  2.320000E-01  7.461375E-06  1.000000E+00 -8.585506E-02  2.000068E+00 -7.600675E-02  1.538850E-03 -1.785545E-05  1.377640E-07 -6.179892E-10  1.577723E-12
  2.340000E-01  7.309226E-06  1.000000E+00 -8.651769E-02  2.000071E+00 -7.641701E-02  1.554848E-03 -1.810948E-05  1.399798E-07 -6.285787E-10  1.603736E-12
  2.360000E-01  7.159903E-06  1.000000E+00 -8.718411E-02  2.000074E+00 -7.682845E-02  1.570992E-03 -1.836667E-05  1.422291E-07 -6.393587E-10  1.630253E-12
